Fondo;Descripción;Centro;Sección;Programa;Subconcepto;Programa de Financiación;Definición proyecto;Descripción del proyecto;Distrito;Texto Distrito;Línea Inversión;Descripción Línea de Inversión;Sublíne de Inversión;Descripción Sublíne de Inversión;Etiqueta 16;Descripción etiqueta 16;Etiqueta 17;Descripción etiqueta 17;Etiqueta 18;Descripción etiqueta 18;Cred. Inicial;Modifc. ;C. Definitivo ;C Disponible;Re. Pte. Util.;C. Autorizado;C. Dispuesto;Obl. Reconoc.;C. Ordenado;Pagos Real
;;001;098;33210;62599;2016/000244;2016/010244;BIBLIOTECA PÚBLICA ALUCHE. DOTACIÓN DE MOBILIARIO Y ENSERES;210;LATINA;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;6.362,18;6.362,18;0,00;0,00;6.362,18;6.362,18;6.362,18;0,00;6.362,18
;;001;098;33210;62599;2016/000244;2016/020244;BIBLIOTECA PÚBLICA ÁNGEL GONZÁLEZ. DOTACIÓN DE MOBILIARIO Y ENSERES;210;LATINA;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;1.560,90;1.560,90;0,00;0,00;1.560,90;1.560,90;1.560,90;0,00;1.560,90
;;001;098;33210;62599;2016/000244;2016/030244;BIBLIOTECA PÚBLICA BUENAVISTA. DOTACIÓN DE MOBILIARIO Y ENSERES;204;SALAMANCA;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;3.666,30;3.666,30;0,00;0,00;3.666,30;3.666,30;3.666,30;0,00;3.666,30
;;001;098;33210;62599;2016/000244;2016/040244;BIBLIOTECA PÚBLICA CANILLEJAS. DOTACIÓN DE MOBILIARIO Y ENSERES;220;SAN BLAS-CANILLEJAS;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;1.881,55;1.881,55;0,00;0,00;1.881,55;1.881,55;1.881,55;0,00;1.881,55
;;001;098;33210;62599;2016/000244;2016/050244;BIBLIOTECA PÚBLICA CIUDAD LINEAL. DOTACIÓN DE MOBILIARIO Y ENSERES;215;CIUDAD LINEAL;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;2.988,70;2.988,70;0,00;0,00;2.988,70;2.988,70;2.988,70;0,00;2.988,70
;;001;098;33210;62599;2016/000244;2016/060244;BIBLIOTECA PÚBLICA CONDE DUQUE. DOTACIÓN DE MOBILIARIO Y ENSERES;201;CENTRO;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;6.685,25;6.685,25;0,00;0,00;6.685,25;6.685,25;6.685,25;0,00;6.685,25
;;001;098;33210;62599;2016/000244;2016/070244;BIBLIOTECA PÚBLICA DÁMASO ALONSO. DOTACIÓN DE MOBILIARIO Y ENSERES;205;CHAMARTIN;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;3.835,70;3.835,70;0,00;0,00;3.835,70;3.835,70;3.835,70;0,00;919,60
;;001;098;33210;62599;2016/000244;2016/080244;BIBLIOTECA PÚBLICA FRANCISCO AYALA. DOTACIÓN DE MOBILIARIO Y ENSERES;219;VICALVARO;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;1.282,60;1.282,60;0,00;0,00;1.282,60;1.282,60;1.282,60;0,00;1.282,60
;;001;098;33210;62599;2016/000244;2016/090244;BIBLIOTECA PÚBLICA FRANCISCO IBÁÑEZ. DOTACIÓN DE MOBILIARIO Y ENSERES;205;CHAMARTIN;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;17.957,61;17.957,61;0,00;0,00;17.957,61;17.957,61;17.957,61;0,00;17.957,61
;;001;098;33210;62599;2016/000244;2016/100244;BIBLIOTECA PÚBLICA GABRIEL GARCÍA MÁRQUEZ. DOTACIÓN DE MOBILIARIO Y ENSERES;212;USERA;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;1.143,45;1.143,45;0,00;0,00;1.143,45;1.143,45;1.143,45;0,00;1.143,45
;;001;098;33210;62599;2016/000244;2016/110244;BIBLIOTECA PÚBLICA GERARDO DIEGO. DOTACIÓN DE MOBILIARIO Y ENSERES;218;VILLA DE VALLECAS;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;3.109,70;3.109,70;0,00;0,00;3.109,70;3.109,70;3.109,70;0,00;3.109,70
;;001;098;33210;62599;2016/000244;2016/120244;BIBLIOTECA PÚBLICA GLORIA FUERTES. DOTACIÓN DE MOBILIARIO Y ENSERES;221;BARAJAS;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;3.109,70;3.109,70;0,00;0,00;3.109,70;3.109,70;3.109,70;0,00;3.109,70
;;001;098;33210;62599;2016/000244;2016/130244;BIBLIOTECA PÚBLICA HUERTA DE LA SALUD. DOTACIÓN DE MOBILIARIO Y ENSERES;216;HORTALEZA;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;3.884,10;3.884,10;0,00;0,00;3.884,10;3.884,10;3.884,10;0,00;3.884,10
;;001;098;33210;62599;2016/000244;2016/140244;BIBLIOTECA PÚBLICA IVÁN DE VARGAS. DOTACIÓN DE MOBILIARIO Y ENSERES;201;CENTRO;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;1.439,90;1.439,90;0,00;0,00;1.439,90;1.439,90;1.439,90;0,00;1.439,90
;;001;098;33210;62599;2016/000244;2016/150244;BIBLIOTECA PÚBLICA JOSÉ HIERRO. DOTACIÓN DE MOBILIARIO Y ENSERES;220;SAN BLAS-CANILLEJAS;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;1.899,70;1.899,70;0,00;0,00;1.899,70;1.899,70;1.899,70;0,00;1.899,70
;;001;098;33210;62599;2016/000244;2016/160244;BIBLIOTECA PÚBLICA JOSÉ SARAMAGO. DOTACIÓN DE MOBILIARIO Y ENSERES;208;FUENCARRAL-EL PARDO;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;13.068,00;13.068,00;0,00;0,00;13.068,00;13.068,00;13.068,00;0,00;13.068,00
;;001;098;33210;62599;2016/000244;2016/170244;BIBLIOTECA PÚBLICA LA CHATA. DOTACIÓN DE MOBILIARIO Y ENSERES;211;CARABANCHEL;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;8.010,20;8.010,20;0,00;0,00;8.010,20;8.010,20;8.010,20;0,00;8.010,20
;;001;098;33210;62599;2016/000244;2016/180244;BIBLIOTECA PÚBLICA MANUEL VÁZQUEZ MONTALBÁN. DOTACIÓN DE MOBILIARIO Y ENSERES;206;TETUAN;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;961,95;961,95;0,00;0,00;961,95;961,95;961,95;0,00;961,95
;;001;098;33210;62599;2016/000244;2016/190244;BIBLIOTECA PÚBLICA MARÍA ZAMBRANO. DOTACIÓN DE MOBILIARIO Y ENSERES;206;TETUAN;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;508,20;508,20;0,00;0,00;508,20;508,20;508,20;0,00;508,20
;;001;098;33210;62599;2016/000244;2016/200244;BIBLIOTECA PÚBLICA MARIO VARGAS LLOSA. DOTACIÓN DE MOBILIARIO Y ENSERES;201;CENTRO;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;1.452,00;1.452,00;0,00;0,00;1.452,00;1.452,00;1.452,00;0,00;1.452,00
;;001;098;33210;62599;2016/000244;2016/210244;BIBLIOTECA PÚBLICA MIGUEL DELIBES. DOTACIÓN DE MOBILIARIO Y ENSERES;214;MORATALAZ;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;2.783,00;2.783,00;0,00;0,00;2.783,00;2.783,00;2.783,00;0,00;2.783,00
;;001;098;33210;62599;2016/000244;2016/220244;BIBLIOTECA PÚBLICA PABLO NERUDA. DOTACIÓN DE MOBILIARIO Y ENSERES;215;CIUDAD LINEAL;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;22.005,22;22.005,22;0,00;0,00;22.005,22;22.005,22;22.005,22;0,00;22.005,22
;;001;098;33210;62599;2016/000244;2016/230244;BIBLIOTECA PÚBLICA POZO DEL TÍO RAIMUNDO. DOTACIÓN DE MOBILIARIO Y ENSERES;213;PUENTE DE VALLECAS;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;19.720,58;19.720,58;0,00;0,00;19.720,58;19.720,58;19.720,58;0,00;4.567,75
;;001;098;33210;62599;2016/000244;2016/240244;BIBLIOTECA PÚBLICA SAN BLAS. DOTACIÓN DE MOBILIARIO Y ENSERES;220;SAN BLAS-CANILLEJAS;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;5.406,28;5.406,28;0,00;0,00;5.406,28;5.406,28;5.406,28;0,00;5.406,28
;;001;098;33210;62599;2016/000244;2016/250244;BIBLIOTECA PÚBLICA VALLECAS. DOTACIÓN DE MOBILIARIO Y ENSERES;213;PUENTE DE VALLECAS;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;961,95;961,95;0,00;0,00;961,95;961,95;961,95;0,00;961,95
;;001;098;33210;62599;2016/000244;2016/260244;BIBLIOTECA PÚBLICA VICÁLVARO. DOTACIÓN DE MOBILIARIO Y ENSERES;219;VICALVARO;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;3.436,40;3.436,40;0,00;0,00;3.436,40;3.436,40;3.436,40;0,00;3.436,40
;;001;098;33210;62599;2016/000244;2016/270244;BIBLIOTECA PÚBLICA SANCHINARRO. DOTACIÓN DE MOBILIARIO Y ENSERES;216;HORTALEZA;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;90.700,15;90.700,15;0,00;0,00;90.700,15;90.700,15;90.700,15;0,00;0,00
;;001;098;33210;62599;2016/000244;2016/280244;BIBLIOTECA PÚBLICA EUGENIO TRÍAS. DOTACIÓN DE MOBILIARIO Y ENSERES;203;RETIRO;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;5.152,47;5.152,47;0,00;0,00;5.152,47;5.152,47;5.152,47;0,00;5.152,47
;;001;098;33210;62599;2016/000245;2016/000245;EQUIPAMIENTO IMPRENTA MUNICIPAL-ARTES DEL LIBRO;201;CENTRO;10;CULTURA;02;MUSEOS Y COLECCIONES;;;;;;;20.000,00;0,00;20.000,00;8.150,38;0,00;11.849,62;11.849,62;11.849,62;0,00;11.849,62
;;001;098;33210;62599;2016/000246;2016/000246;EQUIPAMIENTO HEMEROTECA MUNICIPAL;201;CENTRO;10;CULTURA;01;ARCHIVOS Y PATRIMONIO DOCUMENTAL;;;;;;;12.400,00;-1.001,00;11.399,00;345,13;461,77;10.592,10;10.592,10;10.592,10;0,00;10.592,10
;;001;098;33210;62600;2016/000664;2016/000664;UNIDAD CENTRAL DE BIBLIOTECAS. EQUIPOS DE MEGAFONÍA;998;VARIOS DISTRITOS;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;098;33210;62600;2016/000665;2016/000665;BIBLIOTECAS PÚBLICAS MUNICIPALES. EQUIPOS DE COMUNICACIÓN PARA DISCAPACITADOS AUDITIVOS;998;VARIOS DISTRITOS;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;505,47;505,47;505,47;0,00;0,00;0,00;0,00;0,00;0,00
;;001;098;33210;62600;2016/000665;2016/010665;BIBLIOTECA PÚBLICA ANA MARÍA MATUTE. EQUIPOS COMUNICACIÓN DISCAPACITADOS AUDITIVOS;211;CARABANCHEL;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;533,03;533,03;0,00;0,00;533,03;533,03;533,03;0,00;0,00
;;001;098;33210;62600;2016/000665;2016/020665;BIBLIOTECA PÚBLICA ÁNGEL GONZÁLEZ. EQUIPOS DE COMUNICACIÓN DISCAPACITADOS AUDITIVOS;210;LATINA;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;533,03;533,03;0,00;0,00;533,03;533,03;533,03;0,00;0,00
;;001;098;33210;62600;2016/000665;2016/030665;BIBLIOTECA PÚBLICA CONDE DUQUE. EQUIPOS COMUNICACIÓN PARA DISCAPACITADOS AUDITIVOS;201;CENTRO;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;533,03;533,03;0,00;0,00;533,03;533,03;533,03;0,00;0,00
;;001;098;33210;62600;2016/000665;2016/040665;BIBLIOTECA PÚBLICA DÁMASO ALONSO. EQUIPOS DE COMUNICACIÓN DISCAPACITADOS AUDITIVOS;205;CHAMARTIN;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;533,03;533,03;0,00;0,00;533,03;533,03;533,03;0,00;0,00
;;001;098;33210;62600;2016/000665;2016/050665;BIBLIOTECA PÚBLICA EUGENIO TRÍAS. EQUIPOS COMUNICACIÓN PARA DISCAPACITADOS AUDITIVOS;203;RETIRO;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;533,03;533,03;0,00;0,00;533,03;533,03;533,03;0,00;0,00
;;001;098;33210;62600;2016/000665;2016/060665;BIBLIOTECA PÚBLICA GABRIEL GARCÍA MÁRQUEZ. EQUIPOS COMUNICACIÓN DISCAPACITADOS AUDITIVOS;212;USERA;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;533,03;533,03;0,00;0,00;533,03;533,03;533,03;0,00;0,00
;;001;098;33210;62600;2016/000665;2016/070665;BIBLIOTECA PÚBLICA GERARDO DIEGO. EQUIPOS DE COMUNICACIÓN DISCAPACITADOS AUDITIVOS;218;VILLA DE VALLECAS;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;533,03;533,03;0,00;0,00;533,03;533,03;533,03;0,00;0,00
;;001;098;33210;62600;2016/000665;2016/080665;BIBLIOTECA PÚBLICA IVÁN DE VARGAS. EQUIPOS DE COMUNICACIÓN DISCAPACITADOS AUDITIVOS;201;CENTRO;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;533,03;533,03;0,00;0,00;533,03;533,03;533,03;0,00;0,00
;;001;098;33210;62600;2016/000665;2016/090665;BIBLIOTECA PÚBLICA JOSÉ HIERRO. EQUIPOS COMUNICACIÓN PARA DISCAPACITADOS AUDITIVOS;220;SAN BLAS-CANILLEJAS;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;533,03;533,03;0,00;0,00;533,03;533,03;533,03;0,00;0,00
;;001;098;33210;62600;2016/000665;2016/100665;BIBLIOTECA PÚBLICA JOSÉ SARAMAGO. EQUIPOS DE COMUNICACIÓN DISCAPACITADOS AUDITIVOS;208;FUENCARRAL-EL PARDO;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;533,03;533,03;0,00;0,00;533,03;533,03;533,03;0,00;0,00
;;001;098;33210;62600;2016/000665;2016/110665;BIBLIOTECA PÚBLICA LA CHATA. EQUIPOS DE COMUNICACIÓN PARA DISCAPACITADOS AUDITIVOS;211;CARABANCHEL;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;533,03;533,03;0,00;0,00;533,03;533,03;533,03;0,00;0,00
;;001;098;33210;62600;2016/000665;2016/120665;BIBLIOTECA PÚBLICA MANUEL VÁZQUEZ MONTALBÁN. EQUIPOS COMUNICACIÓN DISCAPACITADOS AUDITIVOS;206;TETUAN;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;533,03;533,03;0,00;0,00;533,03;533,03;533,03;0,00;0,00
;;001;098;33210;62600;2016/000665;2016/130665;BIBLIOTECA PÚBLICA MARÍA ZAMBRANO. EQUIPOS DE COMUNICACIÓN DISCAPACITADOS AUDITIVOS;206;TETUAN;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;533,03;533,03;0,00;0,00;533,03;533,03;533,03;0,00;0,00
;;001;098;33210;62600;2016/000665;2016/140665;BIBLIOTECA PÚBLICA MARIO VARGAS LLOSA. EQUIPOS COMUNICACIÓN DISCAPACITADOS AUDITIVOS;201;CENTRO;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;533,03;533,03;0,00;0,00;533,03;533,03;533,03;0,00;0,00
;;001;098;33210;62600;2016/000665;2016/150665;BIBLIOTECA PÚBLICA MIGUEL DELIBES. EQUIPOS COMUNICACIÓN PARA DISCAPACITADOS AUDITIVOS;214;MORATALAZ;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;533,03;533,03;0,00;0,00;533,03;533,03;533,03;0,00;0,00
;;001;098;33210;62600;2016/000665;2016/160665;BIBLIOTECA PÚBLICA PABLO NERUDA. EQUIPOS COMUNICACIÓN PARA DISCAPACITADOS AUDITIVOS;215;CIUDAD LINEAL;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;533,03;533,03;0,00;0,00;533,03;533,03;533,03;0,00;0,00
;;001;098;33210;62600;2016/000665;2016/170665;BIBLIOTECA PÚBLICA PÍO BAROJA. EQUIPOS DE COMUNICACIÓN PARA DISCAPACITADOS AUDITIVOS;202;ARGANZUELA;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;533,03;533,03;0,00;0,00;533,03;533,03;533,03;0,00;0,00
;;001;098;33210;62600;2016/000665;2016/180665;BIBLIOTECA PÚBLICA FRANCISCO AYALA. EQUIPOS DE COMUNICACIÓN DISCAPACITADOS AUDITIVOS;219;VICALVARO;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;533,02;533,02;0,00;0,00;533,02;533,02;533,02;0,00;0,00
;;001;098;33210;62601;2016/000247;2016/000247;SISTEMA DE ALMACENAMIENTO ESPECÍFICO PARA LA BIBLIOTECA DIGITAL;998;VARIOS DISTRITOS;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;65.000,00;0,00;65.000,00;1.475,00;0,00;63.525,00;63.525,00;63.525,00;0,00;63.525,00
;;001;098;33210;62999;2016/000251;2016/010251;UNIDAD TÉCNICA DE BIBLIOTECAS. ADQUISICIÓN MATERIAL MULTIMEDIA Y AUDIOVISUAL;998;VARIOS DISTRITOS;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;279.924,74;279.924,74;0,00;0,00;279.924,74;279.924,74;279.922,67;0,00;0,00
;;001;098;33210;62999;2016/000252;2016/000252;UNIDAD TÉCNICA DE BIBLIOTECAS. ADQUISICIÓN LIBROS;998;VARIOS DISTRITOS;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;456.000,00;-455.975,17;24,83;24,83;0,00;0,00;0,00;0,00;0,00;0,00
;;001;098;33210;62999;2016/000252;2016/010252;UNIDAD TÉCNICA DE BIBLIOTECAS. ADQUISICIÓN CENTRALIZADA DE LIBROS;998;VARIOS DISTRITOS;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;405.975,17;405.975,17;0,00;0,00;405.975,17;405.975,17;405.975,17;0,00;89.995,50
;;001;098;33210;62999;2016/000484;2016/000484;BIBLIOTECA DIGITAL. ADQUISICIÓN DE UN ESCÁNER PLANETARIO Y ELEMENTOS DE DIGITALIZACIÓN;998;VARIOS DISTRITOS;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;70.000,00;0,00;70.000,00;5.870,00;0,00;64.130,00;64.130,00;64.130,00;0,00;64.130,00
;;001;098;33210;63999;2016/000663;2016/000663;BIBLIOTECA MUSICAL VÍCTOR ESPINÓS. RESTAURACIÓN PIANO FORTE DE MESA;201;CENTRO;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;6.850,00;6.850,00;0,00;0,00;6.850,00;6.850,00;6.850,00;0,00;6.850,00
;;001;098;33210;64100;2015/000137;2015/000137;BIBLIOTECA DIGITAL MEMORIADEMADRID. DESARROLLO APLICACIONES PARA MÓVILES;998;VARIOS DISTRITOS;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;22.000,00;0,00;22.000,00;511,42;0,00;21.488,58;21.488,58;21.488,58;0,00;2.178,00
;;001;098;33220;62599;2016/000261;2016/000261;EQUIPAMIENTO ARCHIVO DE LA VILLA;201;CENTRO;10;CULTURA;01;ARCHIVOS Y PATRIMONIO DOCUMENTAL;;;;;;;80.000,00;0,00;80.000,00;0,00;3.068,20;76.931,80;76.931,80;76.931,80;0,00;76.931,80
;;001;098;33220;63599;2016/000261;2016/000261;EQUIPAMIENTO ARCHIVO DE LA VILLA;201;CENTRO;10;CULTURA;01;ARCHIVOS Y PATRIMONIO DOCUMENTAL;;;;;;;0,00;5.004,56;5.004,56;0,00;0,00;5.004,56;5.004,56;5.004,56;0,00;0,00
;;001;098;33301;60900;2016/000241;2016/000241;BIENES CULTURALES PARA LOS MUSEOS DE LA CIUDAD;998;VARIOS DISTRITOS;10;CULTURA;02;MUSEOS Y COLECCIONES;;;;;;;50.000,00;40.128,03;90.128,03;90.128,03;0,00;0,00;0,00;0,00;0,00;0,00
;;001;098;33301;60900;2016/000241;2016/010241;MUSEO DE HISTORIA DE MADRID. BIENES CULTURALES;201;CENTRO;10;CULTURA;02;MUSEOS Y COLECCIONES;;;;;;;0,00;260.947,58;260.947,58;0,00;0,00;260.947,58;260.947,58;260.947,58;0,00;13.083,00
;;001;098;33301;60900;2016/000241;2016/020241;MUSEO DE ARTE CONTEMPORÁNEO. BIENES CULTURALES;201;CENTRO;10;CULTURA;02;MUSEOS Y COLECCIONES;;;;;;;0,00;26.812,00;26.812,00;0,00;0,00;26.812,00;26.812,00;26.812,00;0,00;6.000,00
;;001;098;33301;60900;2016/000241;2016/030241;MUSEO DE SAN ISIDRO. BIENES CULTURALES;201;CENTRO;10;CULTURA;02;MUSEOS Y COLECCIONES;;;;;;;0,00;42.250,78;42.250,78;0,00;0,00;42.250,78;42.250,78;42.250,78;0,00;17.350,27
;;001;098;33301;62301;2016/000649;2016/000649;MUSEO DE SAN ISIDRO. INSTALACIONES DE SEGURIDAD;201;CENTRO;10;CULTURA;02;MUSEOS Y COLECCIONES;;;;;;;0,00;987,55;987,55;0,00;0,00;987,55;987,55;987,55;0,00;0,00
;;001;098;33301;62599;2016/000238;2016/000238;MUSEO DE HISTORIA DE MADRID. EQUIPAMIENTO ESPACIOS INTERNOS Y USOS PUBLICOS;201;CENTRO;10;CULTURA;02;MUSEOS Y COLECCIONES;;;;;;;63.500,00;12.233,50;75.733,50;1.128,82;237,76;74.366,92;74.366,92;74.366,92;0,00;40.852,74
;;001;098;33301;62599;2016/000239;2016/000239;MUSEO SAN ISIDRO. MOBILIARIO TÉCNICO DE ALMACENAJE ESPECIALIZADO;201;CENTRO;10;CULTURA;02;MUSEOS Y COLECCIONES;;;;;;;36.000,00;-1.072,14;34.927,86;0,00;13.683,71;21.244,15;21.244,15;21.244,15;0,00;21.244,15
;;001;098;33301;62599;2016/000243;2016/000243;EQUIPAMIENTOS PARA EL PLANETARIO DE MADRID;202;ARGANZUELA;10;CULTURA;04;OTROS CENTROS PARA MANIFESTACIONES CULTURALES;;;;;;;15.259,00;0,00;15.259,00;734,16;1.026,08;13.498,76;13.498,76;13.498,76;0,00;13.498,76
;;001;098;33301;62599;2016/000601;2016/000601;EQUIPAMIENTO CENTRO CULTURAL CONDE DUQUE;201;CENTRO;10;CULTURA;03;CENTROS CULTURALES;;;;;;;0,00;3.000,00;3.000,00;0,00;500,63;2.499,37;2.499,37;2.499,37;0,00;2.499,37
;;001;098;33301;62600;2016/000236;2016/000236;MUSEO DE ARTE CONTEMPORÁNEO. MONTAJE EXPOSICIÓN PERMANENTE;201;CENTRO;10;CULTURA;02;MUSEOS Y COLECCIONES;;;;;;;4.500,00;-1.217,00;3.283,00;0,22;242,00;3.040,78;3.040,78;3.040,78;0,00;3.040,78
;;001;098;33301;62600;2016/000238;2016/000238;MUSEO DE HISTORIA DE MADRID. EQUIPAMIENTO ESPACIOS INTERNOS Y USOS PUBLICOS;201;CENTRO;10;CULTURA;02;MUSEOS Y COLECCIONES;;;;;;;5.000,00;0,00;5.000,00;12,20;0,00;4.987,80;4.987,80;4.987,80;0,00;4.987,80
;;001;098;33301;62600;2016/000243;2016/000243;EQUIPAMIENTOS PARA EL PLANETARIO DE MADRID;202;ARGANZUELA;10;CULTURA;04;OTROS CENTROS PARA MANIFESTACIONES CULTURALES;;;;;;;3.750,00;-3.750,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;098;33301;62600;2016/000610;2016/000610;MUSEO DE SAN ISIDRO. EQUIPOS DE COMUNICACIÓN;201;CENTRO;10;CULTURA;02;MUSEOS Y COLECCIONES;;;;;;;0,00;3.500,00;3.500,00;459,22;0,00;3.040,78;3.040,78;3.040,78;0,00;3.040,78
;;001;098;33301;62999;2015/000143;2015/000143;MUSEO DE SAN ISIDRO. LOS ORÍGENES DE MADRID. EXPOSICIÓN PERMANENTE;201;CENTRO;10;CULTURA;02;MUSEOS Y COLECCIONES;;;;;;;704.742,00;-5.323,71;699.418,29;0,00;82.670,20;616.748,09;616.748,09;494.015,70;0,00;6.499,47
;;001;098;33301;62999;2016/000236;2016/000236;MUSEO DE ARTE CONTEMPORÁNEO. MONTAJE EXPOSICIÓN PERMANENTE;201;CENTRO;10;CULTURA;02;MUSEOS Y COLECCIONES;;;;;;;24.175,00;-13.200,00;10.975,00;513,20;1.434,71;9.027,09;9.027,09;9.027,09;0,00;8.625,10
;;001;098;33301;62999;2016/000238;2016/000238;MUSEO DE HISTORIA DE MADRID. EQUIPAMIENTO ESPACIOS INTERNOS Y USOS PUBLICOS;201;CENTRO;10;CULTURA;02;MUSEOS Y COLECCIONES;;;;;;;105.400,00;-81.601,68;23.798,32;851,07;0,00;22.947,25;22.947,25;22.947,25;0,00;9.390,93
