Fondo;Descripción;Centro;Sección;Programa;Subconcepto;Programa de Financiación;Definición proyecto;Descripción del proyecto;Distrito;Texto Distrito;Línea Inversión;Descripción Línea de Inversión;Sublíne de Inversión;Descripción Sublíne de Inversión;Etiqueta 16;Descripción etiqueta 16;Etiqueta 17;Descripción etiqueta 17;Etiqueta 18;Descripción etiqueta 18;Cred. Inicial;Modifc. ;C. Definitivo ;C Disponible;Re. Pte. Util.;C. Autorizado;C. Dispuesto;Obl. Reconoc.;C. Ordenado;Pagos Real
4;SC Y CE FINANC. CON RTG;001;203;93303;63200;2017/004230;2017/004230;IFS-INSTALACIÓN DEPORTIVA DAOIZ Y VELARDE. MEJORA INSTALACIONES TÉRMICAS;203;RETIRO;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;28.500,00;28.500,00;44,79;0,00;28.455,21;28.455,21;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;203;93303;63200;2017/004231;2017/004231;IFS-INSTALACIÓN DEPORTIVA DAOIZ Y VELARDE. RENOVACIÓN PARCIAL SISTEMA CAPTACIÓN SOLAR;203;RETIRO;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;29.900,00;29.900,00;6,86;0,00;29.893,14;29.893,14;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;203;93303;63200;2017/004232;2017/004232;IFS-CENTRO DEPORTIVO LA CHOPERA. OBRAS DE MEJORA DE LA ENVOLVENTE TÉRMICA DEL EDIFICIO;203;RETIRO;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;97.000,00;97.000,00;13,12;0,00;96.986,88;96.986,88;21.000,69;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;203;93303;63200;2017/004233;2017/004233;IFS-CENTRO DEPORTIVO LA CHOPERA. MEJORA INSTALACIONES TÉRMICAS;203;RETIRO;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;150.000,00;150.000,00;31,01;0,00;149.968,99;149.968,99;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;203;93303;63200;2017/004234;2017/004234;IFS-CENTRO DEPORTIVO LA CHOPERA. ACONDICIONAMIENTO DE PISTAS EXTERIORES;203;RETIRO;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;29.600,00;29.600,00;5,32;0,00;29.594,68;29.594,68;21.801,92;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;203;93303;63200;2017/004235;2017/004235;IFS-ESCUELA MUNICIPAL DE MUSICA Y DANZA PLÁCIDO DOMIGO. OBRAS DE ACONDICIONAMIENTO Y REFORMA;203;RETIRO;05;EDUCACIÓN;03;ESCUELAS DE MÚSICA;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;30.000,00;30.000,00;20,93;0,00;29.979,07;29.979,07;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;203;93303;63200;2017/004236;2017/004236;IFS-ACONDICIONAMIENTO DE ANTIGUA GASOLINERA COMO CENTRO CULTURAL DISTRITO RETIRO;203;RETIRO;10;CULTURA;03;CENTROS CULTURALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;143.689,00;143.689,00;143.689,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;203;93303;63200;2017/004237;2017/004237;IFS-EVACUATORIO DE ALCACHOFAS. OBRAS DE ACONDICIONAMIENTO PARA REAPERTURA;203;RETIRO;04;SALUD PÚBLICA;02;HIGIENE;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;92.000,00;92.000,00;14.077,78;0,00;77.922,22;77.922,22;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;203;93303;63200;2017/004238;2017/004238;IFS-DEPORTIV0 BÁSICA PARQUE ADELFAS. ACONDICIONAMIENTO DE PISTAS EXTERIORES.;203;RETIRO;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;29.600,00;29.600,00;100,39;0,00;29.499,61;29.499,61;25.451,61;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;203;93303;63200;2017/004239;2017/004239;IFS-CENTRO CULTURAL LUIS PEIDRÓ. OBRAS DE AISLAMIENTO ACÚSTICO DE SALAS Y AULAS;203;RETIRO;10;CULTURA;03;CENTROS CULTURALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;50.000,00;50.000,00;18,28;0,00;49.981,72;49.981,72;33.109,04;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;203;93303;63200;2017/004601;2017/004601;IFS-CENTRO DEPORTIVO ESTANQUE DEL RETIRO. OBRAS DE REPARACIÓN Y MEJORA;203;RETIRO;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;22.000,00;22.000,00;6.503,69;0,00;15.496,31;15.496,31;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;203;93303;63200;2017/004602;2017/004602;IFS-CENTRO DEPORTIVO DAOÍZ Y VELARDE. OBRAS DE REPARACIÓN Y MEJORA;203;RETIRO;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;50.000,00;50.000,00;22,66;0,00;49.977,34;49.977,34;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;203;93303;63200;2017/004603;2017/004603;IFS-CENTRO DEPORTIVO LA CHOPERA. OBRAS DE REPARACIÓN Y MEJORA;203;RETIRO;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;40.000,00;40.000,00;11,39;0,00;39.988,61;39.988,61;12.617,38;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;203;93303;63200;2017/004604;2017/004604;IFS-AUDITORIO PARQUE ROMA. OBRAS DE REPARACIÓN Y MEJORA;203;RETIRO;10;CULTURA;04;OTROS CENTROS PARA MANIFESTACIONES CULTURALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;40.000,00;40.000,00;138,37;0,00;39.861,63;39.861,63;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;203;93303;63200;2017/004605;2017/004605;IFS-EDIFICIO SEDE JUNTA MUNICIPAL DE RETIRO. OBRAS DE REPARACIÓN Y MEJORA;203;RETIRO;00;INVERSIONES DE CARÁCTER GENERAL;02;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;29.000,00;29.000,00;46,21;0,00;28.953,79;28.953,79;26.541,82;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;203;93303;63200;2017/004606;2017/004606;IFS-CENTRO DE SERVICIOS SOCIALES RETIRO, C/JOSÉ MARTÍNEZ DE VELASCO. REPARACIÓN Y MEJORA;203;RETIRO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;02;CENTROS DE SERVICIOS SOCIALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;30.000,00;30.000,00;3,74;0,00;29.996,26;29.996,26;23.024,38;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;203;93303;63200;2017/004607;2017/004607;IFS-EVACUATORIO DEL ÁNGEL CAÍDO EN EL PARQUE DEL RETIRO. OBRAS DE ACONDICIONAMIENTO;203;RETIRO;04;SALUD PÚBLICA;02;HIGIENE;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;20.000,00;20.000,00;63,40;0,00;19.936,60;19.936,60;0,00;0,00;0,00
;;001;204;23106;63599;2017/000790;2017/000790;CENTRO SERVICIOS SOCIALES GUINDALERA. BUTACAS PARA EL SALÓN DE ACTOS;204;SALAMANCA;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;02;CENTROS DE SERVICIOS SOCIALES;;;;;;;0,00;21.000,00;21.000,00;1.973,96;0,00;19.026,04;19.026,04;19.026,04;0,00;19.026,04
;;001;204;23106;63599;2017/000809;2017/000809;EQUIPAMIENTO CENTRO DE SERVICIOS SOCIALES GUINDALERA;204;SALAMANCA;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;02;CENTROS DE SERVICIOS SOCIALES;;;;;;;0,00;15.000,00;15.000,00;2.303,32;0,00;12.696,68;12.696,68;12.696,68;0,00;12.696,68
;;001;204;32301;63200;2017/000257;2017/000257;OBRAS DE CONSERVACION CENTROS DOCENTES DE ENSEÑANZA DISTRITO DE SALAMANCA;204;SALAMANCA;05;EDUCACIÓN;00;COLEGIOS;;;;;;;190.000,00;-22.373,02;167.626,98;0,20;167.626,78;0,00;0,00;0,00;0,00;0,00
;;001;204;32301;63200;2017/000257;2017/010257;COLEGIO PÚBLICO REINA VICTORIA. INSTALACIÓN ENERGÍA SOLAR Y OTROS;204;SALAMANCA;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;27.071,35;27.071,35;0,00;0,00;27.071,35;27.071,35;24.655,22;0,00;24.655,22
;;001;204;32301;63200;2017/000820;2017/000820;COLEGIO PÚBLICO GUINDALERA. ACONDICIONAMIENTO FACHADAS, CUBIERTAS Y OTRAS;204;SALAMANCA;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;80.000,00;80.000,00;1.492,47;0,00;78.507,53;78.507,53;75.617,39;0,00;75.617,39
;;001;204;32301;63200;2017/000821;2017/000821;COLEGIO PÚBLICO AMADOR DE LOS RÍOS. ADECUACIÓN RED DE SANEAMIENTO, ACCESOS Y OTRAS;204;SALAMANCA;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;60.201,96;60.201,96;48.888,94;0,00;11.313,02;11.313,02;11.176,99;0,00;11.176,99
;;001;204;32301;63200;2017/000822;2017/000822;ESCUELA INFANTIL RUIZ JIMÉNEZ. CONSERVACIÓN REVESTIMIENTOS VERTICALES Y OTRAS;204;SALAMANCA;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;30.099,71;30.099,71;0,00;0,00;30.099,71;30.099,71;30.099,71;0,00;30.099,71
;;001;204;32301;63200;2017/000898;2017/000898;COLEGIO PÚBLICO REINA VICTORIA. CONSERVACIÓN FACHADAS INTERIORES Y OTRAS;204;SALAMANCA;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;35.000,00;35.000,00;35.000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;204;32301;63200;2017/001233;2017/001233;ESCUELA INFANTIL RUIZ JIMÉNEZ. OBRAS EN FACHADA Y CUBIERTA;204;SALAMANCA;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;150.000,00;150.000,00;16.748,76;0,00;133.251,24;133.251,24;123.694,51;0,00;123.694,51
;;001;204;33401;62302;2017/000721;2017/000721;EQUIPAMIENTO CENTRO CULTURAL BUENAVISTA;204;SALAMANCA;10;CULTURA;03;CENTROS CULTURALES;;;;;;;0,00;290,00;290,00;4,19;0,00;285,81;285,81;285,81;0,00;285,81
;;001;204;33401;62599;2017/000721;2017/000721;EQUIPAMIENTO CENTRO CULTURAL BUENAVISTA;204;SALAMANCA;10;CULTURA;03;CENTROS CULTURALES;;;;;;;0,00;2.663,09;2.663,09;0,00;0,00;2.663,09;2.663,09;2.663,09;0,00;1.713,24
;;001;204;33401;62599;2017/000818;2017/000818;EQUIPAMIENTO CENTRO CULTURAL QUINTA DEL BERRO;204;SALAMANCA;10;CULTURA;03;CENTROS CULTURALES;;;;;;;0,00;310,91;310,91;43,67;0,00;267,24;267,24;267,24;0,00;267,24
;;001;204;33401;63200;2017/007142;2017/007142;ESPACIO JUVENIL PARA ENSAYOS MUSICALES, C/NUDO M-30. ADECUACIÓN (ID: 4565);204;SALAMANCA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;03;CENTROS JUVENILES;;;;;18;PRESUPUESTOS PARTICIPATIVOS;50.000,00;0,00;50.000,00;50.000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;204;33401;63301;2017/000710;2017/000710;CENTRO CULTURAL QUINTA DEL BERRO. INSTALACIONES DE SEGURIDAD;204;SALAMANCA;10;CULTURA;03;CENTROS CULTURALES;;;;;;;0,00;19.000,00;19.000,00;0,00;1.696,39;17.303,61;17.303,61;17.303,61;0,00;17.303,61
;;001;204;34201;61999;2017/007143;2017/007143;PARQUE EVA DUARTE. ADECUACIÓN ZONA DEPORTIVA Y DE OCIO PARA JÓVENES (ID: 4689);204;SALAMANCA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;18;PRESUPUESTOS PARTICIPATIVOS;70.000,00;0,00;70.000,00;70.000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;204;34201;62302;2017/001101;2017/001101;EQUIPAMIENTO CENTRO DEPORTIVO GIMNASIO MOSCARDÓ;204;SALAMANCA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;148,00;148,00;0,30;0,00;147,70;147,70;147,70;0,00;147,70
;;001;204;34201;63200;2017/000258;2017/000258;OBRAS DE CONSERVACION INSTALACIONES DEPORTIVAS DISTRITO DE SALAMANCA;204;SALAMANCA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;335.000,00;0,00;335.000,00;0,00;335.000,00;0,00;0,00;0,00;0,00;0,00
;;001;204;34201;63200;2017/000823;2017/000823;CENTRO DEPORTIVO GIMNASIO MOSCARDÓ. PANELES SOLARES PARA AGUA CALIENTE SANITARIA;204;SALAMANCA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;111.349,78;111.349,78;0,00;0,00;111.349,78;111.349,78;110.648,17;0,00;109.206,20
;;001;204;34201;63200;2017/000899;2017/000899;CENTRO DEPORTIVO GIMNASIO MOSCARDÓ. REPARACIÓN PABELLÓN PRINCIPAL;204;SALAMANCA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;35.923,41;35.923,41;0,00;0,00;35.923,41;35.923,41;34.232,63;0,00;34.232,63
;;001;204;34201;63200;2017/001515;2017/001515;DEPORTIVO BÁSICO BOSTON. OBRAS DE REPARACIÓN EN CUBIERTA;204;SALAMANCA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0,00;17.726,81;17.726,81;17.726,81;0,00;0,00;0,00;0,00;0,00;0,00
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;204;34201;63200;2017/001515;2017/001515;DEPORTIVO BÁSICO BOSTON. OBRAS DE REPARACIÓN EN CUBIERTA;204;SALAMANCA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0,00;65.000,00;65.000,00;65.000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;204;34201;63500;2017/001101;2017/001101;EQUIPAMIENTO CENTRO DEPORTIVO GIMNASIO MOSCARDÓ;204;SALAMANCA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;312,18;312,18;0,00;0,00;312,18;312,18;312,18;0,00;0,00
;;001;204;34201;63599;2017/001101;2017/001101;EQUIPAMIENTO CENTRO DEPORTIVO GIMNASIO MOSCARDÓ;204;SALAMANCA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;553,70;553,70;156,09;0,00;397,61;397,61;397,61;0,00;397,61
;;001;204;34201;63599;2017/001533;2017/001533;DEPORTIVO BÁSICO BOSTON. ADECUACIÓN PORTERÍAS;204;SALAMANCA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;1.434,64;1.434,64;1.434,64;0,00;0,00;0,00;0,00;0,00;0,00
;;001;204;92001;62302;2017/000712;2017/000712;EQUIPAMIENTO SERVICIOS ADMINISTRATIVOS DISTRITO SALAMANCA;204;SALAMANCA;00;INVERSIONES DE CARÁCTER GENERAL;02;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;;;;;;;0,00;793,00;793,00;0,00;0,00;793,00;793,00;793,00;0,00;793,00
;;001;204;92001;62500;2017/000712;2017/000712;EQUIPAMIENTO SERVICIOS ADMINISTRATIVOS DISTRITO SALAMANCA;204;SALAMANCA;00;INVERSIONES DE CARÁCTER GENERAL;02;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;;;;;;;0,00;659,22;659,22;0,33;0,00;658,89;658,89;658,89;0,00;658,89
;;001;204;92001;63301;2017/000709;2017/000709;EDIFICIO SEDE DISTRITO DE SALAMANCA. INSTALACIONES DE SEGURIDAD;204;SALAMANCA;00;INVERSIONES DE CARÁCTER GENERAL;02;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;;;;;;;0,00;5.000,00;5.000,00;0,00;579,00;4.421,00;4.421,00;4.421,00;0,00;4.421,00
;;001;204;92001;63599;2017/000712;2017/000712;EQUIPAMIENTO SERVICIOS ADMINISTRATIVOS DISTRITO SALAMANCA;204;SALAMANCA;00;INVERSIONES DE CARÁCTER GENERAL;02;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;;;;;;;0,00;549,00;549,00;0,00;0,00;549,00;549,00;549,00;0,00;549,00
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;204;93302;62200;2016/000618;2016/000618;CENTRO DE SALUD DISTRITO SALAMANCA, C/FUNDADORES, 26. CONSTRUCCIÓN;204;SALAMANCA;04;SALUD PÚBLICA;00;PROMOCIÓN DE LA SALUD Y AT. SANITARIA;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;630.000,00;-574.500,00;55.500,00;55.500,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;204;93302;63200;2016/000071;2016/000071;OBRAS DE CONSERVACIÓN EDIFICIOS DISTRITO DE SALAMANCA;204;SALAMANCA;00;INVERSIONES DE CARÁCTER GENERAL;03;EDIFICIOS PARA EL USO GENERAL;;;;;;;0,00;474,79;474,79;474,79;0,00;0,00;0,00;0,00;0,00;0,00
;;001;204;93302;63200;2016/000071;2016/010071;CENTRO CULTURAL BUENAVISTA. OBRAS DE ACONDICIONAMIENTO;204;SALAMANCA;10;CULTURA;03;CENTROS CULTURALES;;;;;;;0,00;42.216,38;42.216,38;0,00;0,00;42.216,38;42.216,38;42.216,38;0,00;42.216,38
;;001;204;93302;63200;2017/000259;2017/000259;OBRAS DE CONSERVACIÓN EDIFICIOS DISTRITO DE SALAMANCA;204;SALAMANCA;00;INVERSIONES DE CARÁCTER GENERAL;03;EDIFICIOS PARA EL USO GENERAL;;;;;;;23.798,00;93.249,12;117.047,12;93.249,12;23.798,00;0,00;0,00;0,00;0,00;0,00
;;001;204;93302;63200;2017/000819;2017/000819;CENTRO SERVICIOS SOCIALES GUINDALERA. ADECUACIÓN CLIMATIZACIÓN SALÓN DE ACTOS;204;SALAMANCA;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;02;CENTROS DE SERVICIOS SOCIALES;;;;;;;0,00;40.059,71;40.059,71;1,78;0,00;40.057,93;40.057,93;38.414,46;0,00;38.414,46
;;001;204;93302;63200;2017/001535;2017/001535;CENTRO SERVICIOS SOCIALES GUINDALERA. OBRAS DE ADECUACIÓN SEGURIDAD Y ACCESIBILIDAD;204;SALAMANCA;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;02;CENTROS DE SERVICIOS SOCIALES;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0,00;50.000,00;50.000,00;50.000,00;0,00;0,00;0,00;0,00;0,00;0,00
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;204;93303;63200;2016/009231;2016/009231;IFS-CENTRO SERVICIOS SOCIALES GUINDALERA. REDISTRIBUCIÓN DE ESPACIOS Y MEJORA CONDICIONES Y ACCESIBILIDA;204;SALAMANCA;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;02;CENTROS DE SERVICIOS SOCIALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;77.927,67;77.927,67;0,00;0,00;77.927,67;77.927,67;77.857,53;0,00;70.195,89
4;SC Y CE FINANC. CON RTG;001;204;93303;63200;2017/004113;2017/004113;IFS-DEPORTIVO BÁSICO EVA DUARTE. ACONDICIONAMIENTO VESTUARIOS Y ZONAS DE OFICINA;204;SALAMANCA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;100.000,00;100.000,00;100.000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;204;93303;63200;2017/004114;2017/004114;IFS-CENTRO CULTURAL PALACETE QUINTA DEL BERRO. ACONDICIONAMIENTO COCINA;204;SALAMANCA;10;CULTURA;03;CENTROS CULTURALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;35.000,00;35.000,00;35.000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;204;93303;63200;2017/004115;2017/004115;IFS-CENTRO DEPORTIVO BREOGÁN. ACONDICIONAMIENTO VESTUARIOS Y ZONAS OFICINA;204;SALAMANCA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;100.000,00;100.000,00;100.000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;204;93303;63200;2017/004116;2017/004116;IFS-GIMNASIO MOSCARDÓ. ADECUACIÓN SISTEMAS DE AGUA CALIENTE SANITARIA Y CALEFACCIÓN;204;SALAMANCA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;60.000,00;60.000,00;50.501,50;0,00;9.498,50;9.498,50;9.498,50;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;204;93303;63200;2017/004117;2017/004117;IFS-CENTRO CULTURAL BUENAVISTA. MEJORA CLIMATIZACIÓN;204;SALAMANCA;10;CULTURA;03;CENTROS CULTURALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;45.000,00;45.000,00;45.000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;204;93303;63200;2017/004118;2017/004118;IFS-EDIFICIO SEDE DISTRITO DE SALAMANCA. ACCESIBILIDAD Y MEJORAS EN PLANTA BAJA;204;SALAMANCA;00;INVERSIONES DE CARÁCTER GENERAL;02;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;50.000,00;50.000,00;50.000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;204;93303;63200;2017/004119;2017/004119;IFS-GIMNASIO MOSCARDÓ. ADECUACIÓN ZONAS EXTERIORES, PABELLÓN BALONCESTO Y VARIOS;204;SALAMANCA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;70.000,00;70.000,00;70.000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;204;93303;63200;2017/004120;2017/004120;IFS-EDIFICIO SEDE DISTRITO DE SALAMANCA. MEJORA CLIMATIZACIÓN;204;SALAMANCA;00;INVERSIONES DE CARÁCTER GENERAL;02;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;70.000,00;70.000,00;70.000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;204;93303;63200;2017/004240;2017/004240;IFS-COLEGIO PÚBLICO REINA VICTORIA. OBRAS DE CONSERVACIÓN FACHADAS;204;SALAMANCA;05;EDUCACIÓN;00;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;35.000,00;35.000,00;4.378,91;0,00;30.621,09;30.621,09;26.482,67;0,00;26.482,67
4;SC Y CE FINANC. CON RTG;001;204;93303;63200;2017/004241;2017/004241;IFS-CENTRO CULTURAL BUENAVISTA. OBRAS DE MEJORA EN BIBLIOTECA, SALÓN DE ACTOS Y VARIOS;204;SALAMANCA;10;CULTURA;03;CENTROS CULTURALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;40.000,00;40.000,00;10.564,06;0,00;29.435,94;29.435,94;29.178,48;0,00;29.178,48
4;SC Y CE FINANC. CON RTG;001;204;93303;63200;2017/004245;2017/004245;IFS-EDIFICIO SEDE SALAMANCA. MEJORA ACCESIBILIDAD Y CONDICIONES DE UTILIZACIÓN PLANTA BAJA;204;SALAMANCA;00;INVERSIONES DE CARÁCTER GENERAL;02;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;30.000,00;30.000,00;30.000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;204;93303;63200;2017/004246;2017/004246;IFS-EDIFICIO SEDE DISTRITO DE SALAMANCA. OBRAS DE MEJORA DE LA CLIMATIZACIÓN;204;SALAMANCA;00;INVERSIONES DE CARÁCTER GENERAL;02;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;70.000,00;70.000,00;70.000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;204;93303;63200;2017/004247;2017/004247;IFS-CENTRO CULTURAL QUINTA DEL BERRO. OBRAS ACONDICIONAMIENTO COCINA;204;SALAMANCA;10;CULTURA;03;CENTROS CULTURALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;35.000,00;35.000,00;35.000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;204;93303;63200;2017/004248;2017/004248;IFS-GIMNASIO MOSCARDÓ. ADECUACIÓN PISCINA;204;SALAMANCA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;60.000,00;60.000,00;60.000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;205;23101;62500;2017/000567;2017/000567;ESPACIO DE IGUALDAD EN EL CENTRO JARDIEL PONCELA. MOBILIARIO;205;CHAMARTIN;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;04;ATENCIÓN SOCIAL A LA MUJER;;;;;;;16.000,00;-2.000,00;14.000,00;0,00;2.202,34;11.797,66;11.797,66;11.797,65;0,00;0,00
