Fondo;Descripción;Centro;Sección;Programa;Subconcepto;Programa de Financiación;Definición proyecto;Descripción del proyecto;Distrito;Texto Distrito;Línea Inversión;Descripción Línea de Inversión;Sublíne de Inversión;Descripción Sublíne de Inversión;Etiqueta 16;Descripción etiqueta 16;Etiqueta 17;Descripción etiqueta 17;Etiqueta 18;Descripción etiqueta 18;Cred. Inicial;Modifc. ;C. Definitivo ;C Disponible;Re. Pte. Util.;C. Autorizado;C. Dispuesto;Obl. Reconoc.;C. Ordenado;Pagos Real
;;001;216;93302;63200;2015/000014;2015/050014;CENTRO INTEGRADO SANTIAGO APÓSTOL. CLIMATIZACIÓN;216;HORTALEZA;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;03;INFANCIA Y FAMILIA;;;;;;;0,00;37.797,27;37.797,27;0,00;0,00;37.797,27;37.797,27;0,00;0,00;0,00
;;001;216;93302;63200;2015/006158;2015/006158;IFS-CENTRO DE DÍA CONCEPCIÓN ARENAL. CALDERAS E ILUMINACIÓN;216;HORTALEZA;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;00;CENTROS DE DÍA Y RESIDENCIAS DE MAYORES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;70.371,94;70.371,94;0,66;0,00;70.371,28;70.371,28;69.678,90;0,00;0,00
;;001;216;93302;63200;2015/006159;2015/006159;IFS-CENTRO DE DÍA EL QUEROL. CLIMATIZACIÓN E ILUMINACIÓN;216;HORTALEZA;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;00;CENTROS DE DÍA Y RESIDENCIAS DE MAYORES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;43.323,12;43.323,12;0,00;0,00;43.323,12;43.323,12;43.023,61;0,00;0,00
;;001;216;93302;63200;2015/006160;2015/006160;IFS-CENTRO DE MAYORES EL CARMEN. OBRAS DE ACONDICIONAMIENTO Y MEJORA;216;HORTALEZA;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;36.490,89;36.490,89;0,30;0,00;36.490,59;36.490,59;35.670,47;0,00;0,00
;;001;216;93302;63200;2015/006161;2015/006161;IFS-CENTRO DE MAYORES SAN BENITO. OBRAS DE ACONDICIONAMIENTO Y MEJORA;216;HORTALEZA;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;39.541,07;39.541,07;0,71;0,00;39.540,36;39.540,36;39.111,04;0,00;0,00
;;001;216;93302;63200;2015/006162;2015/006162;IFS-CENTRO CULTUAL CARRIL DEL CONDE. OBRAS DE ACONDICIONAMIENTO Y MEJORA;216;HORTALEZA;10;CULTURA;03;CENTROS CULTURALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;37.775,68;37.775,68;2,50;0,00;37.773,18;37.773,18;37.724,23;0,00;0,00
;;001;216;93302;63200;2015/006163;2015/006163;IFS-EDIFICIO SEDE DISTRITO DE HORTALEZA. CLIMATIZACIÓN Y FACHADA;216;HORTALEZA;00;INVERSIONES DE CARÁCTER GENERAL;02;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;90.456,95;90.456,95;13,70;0,00;90.443,25;90.443,25;90.162,98;0,00;0,00
;;001;216;93302;63200;2015/006164;2015/006164;IFS-AUDITORIO AL AIRE LIBRE PARQUE PINAR DEL REY. RESTAURACION CERRAMIENTO METALICO;216;HORTALEZA;10;CULTURA;04;OTROS CENTROS PARA MANIFESTACIONES CULTURALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;37.348,82;37.348,82;0,02;0,00;37.348,80;37.348,80;37.348,80;0,00;37.348,80
;;001;216;93302;63200;2015/006165;2015/006165;IFS-CENTRO INTEGRADO SANTIAGO APÓSTOL. INSTALACIÓN ELÉCTRICA;216;HORTALEZA;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;03;INFANCIA Y FAMILIA;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;179.481,71;179.481,71;0,37;0,00;179.481,34;179.481,34;178.832,36;0,00;0,00
;;001;217;23103;62599;2015/000101;2015/000101;EQUIPAMIENTO CENTRO DE MAYORES JOSÉ ORTUÑO PONCE;217;VILLAVERDE;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0,00;1.000,00;1.000,00;378,41;0,00;621,59;621,59;621,59;0,00;621,59
;;001;217;23103;62599;2015/000103;2015/000103;EQUIPAMIENTO CENTRO DE MAYORES NUESTRA SEÑORA DE LOS ÁNGELES;217;VILLAVERDE;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0,00;2.500,00;2.500,00;352,98;0,00;2.147,02;2.147,02;2.147,01;0,00;2.147,01
;;001;217;23103;62599;2015/000104;2015/000104;EQUIPAMIENTO CENTRO DE MAYORES LA PLATANERA;217;VILLAVERDE;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0,00;1.500,00;1.500,00;173,39;0,00;1.326,61;1.326,61;1.326,61;0,00;1.326,61
;;001;217;23103;62599;2015/000372;2015/000372;EQUIPAMIENTO CENTRO DE MAYORES SAN LUCIANO;217;VILLAVERDE;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0,00;3.000,00;3.000,00;256,95;0,00;2.743,05;2.743,05;2.743,05;0,00;2.743,05
;;001;217;23103;62599;2015/000383;2015/000383;EQUIPAMIENTO CENTRO DE MAYORES EDUARDO MINGUITO;217;VILLAVERDE;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0,00;1.500,00;1.500,00;443,97;0,00;1.056,03;1.056,03;1.056,02;0,00;1.056,02
;;001;217;23103;62599;2015/000384;2015/000384;EQUIPAMIENTO CENTRO DE MAYORES MARÍA ZAMBRANO, PZA. DE LOS PINAZO, 9;217;VILLAVERDE;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0,00;1.000,00;1.000,00;1.000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;217;23103;63999;2015/000101;2015/000101;EQUIPAMIENTO CENTRO DE MAYORES JOSÉ ORTUÑO PONCE;217;VILLAVERDE;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;3.000,00;0,00;3.000,00;766,18;0,00;2.233,82;2.233,82;2.233,82;0,00;0,00
;;001;217;23103;63999;2015/000102;2015/000102;EQUIPAMIENTO CENTRO DE MAYORES VILLALONSO;217;VILLAVERDE;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;3.000,00;0,00;3.000,00;615,22;0,00;2.384,78;2.384,78;2.384,78;0,00;0,00
;;001;217;23103;63999;2015/000103;2015/000103;EQUIPAMIENTO CENTRO DE MAYORES NUESTRA SEÑORA DE LOS ÁNGELES;217;VILLAVERDE;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;4.000,00;0,00;4.000,00;895,99;0,00;3.104,01;3.104,01;3.104,01;0,00;0,00
;;001;217;23103;63999;2015/000104;2015/000104;EQUIPAMIENTO CENTRO DE MAYORES LA PLATANERA;217;VILLAVERDE;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;2.000,00;0,00;2.000,00;391,49;0,00;1.608,51;1.608,51;1.608,51;0,00;0,00
;;001;217;23103;63999;2015/000384;2015/000384;EQUIPAMIENTO CENTRO DE MAYORES MARÍA ZAMBRANO, PZA. DE LOS PINAZO, 9;217;VILLAVERDE;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0,00;9.000,00;9.000,00;3.171,02;0,00;5.828,98;5.828,98;5.828,98;0,00;5.828,98
;;001;217;32301;63200;2015/000018;2015/000018;OBRAS DE CONSRVACIÓN CENTROS DOCENTES DE ENSEÑANZA DISTRITO DE VILLAVERDE;217;VILLAVERDE;05;EDUCACIÓN;00;COLEGIOS;;;;;;;844.000,00;-843.969,86;30,14;30,14;0,00;0,00;0,00;0,00;0,00;0,00
;;001;217;32301;63200;2015/000018;2015/010018;COLEGIO PÚBLICO REPÚBLICA DEL SALVADOR. OBRAS DE ACONDICIONAMIENTO;217;VILLAVERDE;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;56.650,00;56.650,00;0,00;0,00;56.650,00;56.650,00;56.649,99;0,00;56.649,99
;;001;217;32301;63200;2015/000018;2015/020018;COLEGIO PÚBLICO MANUEL DE FALLA. OBRAS PAVIMENTACIÓN Y CUBIERTA;217;VILLAVERDE;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;28.638,99;28.638,99;0,00;0,00;28.638,99;28.638,99;28.638,99;0,00;28.638,99
;;001;065;34102;63200;2015/000502;2015/000502;CENTRO DEPORTIVO GALLUR. RENOVACIÓN PAVIMENTO PABELLÓN ATLETISMO;210;LATINA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;212.785,00;212.785,00;212.785,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;065;34102;63200;2015/000571;2015/000571;MEJORA PISTAS DEPORTIVAS EXTERIORES EN LOS COLEGIOS PÚBLICOS DE LA CIUDAD;998;VARIOS DISTRITOS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;1.946,00;1.946,00;1.946,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;065;34102;63200;2015/000571;2015/010571;COLEGIO PÚBLICO ALCALDE DE MÓSTOLES. MEJORA PISTAS DEPORTIVAS;210;LATINA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;1.754,50;1.754,50;0,00;0,00;1.754,50;1.754,50;1.754,50;0,00;0,00
;;001;065;34102;63200;2015/000571;2015/020571;COLEGIO PÚBLICO ALBERTO ALCOCER. MEJORA PISTAS DEPORTIVAS;220;SAN BLAS-CANILLEJAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;1.754,50;1.754,50;0,00;0,00;1.754,50;1.754,50;1.754,50;0,00;0,00
;;001;065;34102;63200;2015/000571;2015/030571;COLEGIO PÚBLICO GONZALO DE BERCEO. MEJORA PISTAS DEPORTIVAS;211;CARABANCHEL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;1.754,50;1.754,50;0,00;0,00;1.754,50;1.754,50;1.754,50;0,00;0,00
;;001;065;34102;63200;2015/000571;2015/040571;COLEGIO PÚBLICO GONZALO FERNÁNDEZ DE CÓRDOBA. MEJORA PISTAS DEPORTIVAS;210;LATINA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;1.754,50;1.754,50;0,00;0,00;1.754,50;1.754,50;1.754,50;0,00;0,00
;;001;065;34102;63200;2015/000571;2015/050571;COLEGIO PÚBLICO GUSTABO ADOLFO BÉCQUER. MEJORA PISTAS DEPORTIVAS;215;CIUDAD LINEAL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;1.754,50;1.754,50;0,00;0,00;1.754,50;1.754,50;1.754,50;0,00;0,00
;;001;065;34102;63200;2015/000571;2015/060571;COLEGIO PÚBLICO JUAN ZARAGÜETA. MEJORA PISTAS DEPORTIVAS;216;HORTALEZA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;1.754,50;1.754,50;0,00;0,00;1.754,50;1.754,50;1.754,50;0,00;0,00
;;001;065;34102;63200;2015/000571;2015/070571;COLEGIO PÚBLICO LOS ROSALES. MEJORA PISTAS DEPORTIVAS;217;VILLAVERDE;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;1.754,50;1.754,50;0,00;0,00;1.754,50;1.754,50;1.754,50;0,00;0,00
;;001;071;92006;62500;2015/000389;2015/180389;EQUIPAMIENTO OFICINA ATENCIÓN AL CIUDADANO LÍNEA MADRID DISTRITO BARAJAS;221;BARAJAS;12;OTROS BIENES PÚBLICOS DE CARÁCTER SOCIAL;00;ATENCIÓN AL CIUDADANO;;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;071;92011;62599;2015/000539;2015/000539;EQUIPAMIENTO SERVICIOS ADMINISTRATIVOS PARTICIPACIÓN CIUDADANA;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0,00;300,00;300,00;35,94;0,00;264,06;264,06;264,06;0,00;0,00
;;001;071;92501;62500;2015/000389;2015/000389;EQUIPAMIENTO DIVERSAS OFICINAS DE ATENCIÓN AL CIUDADANO;998;VARIOS DISTRITOS;12;OTROS BIENES PÚBLICOS DE CARÁCTER SOCIAL;00;ATENCIÓN AL CIUDADANO;;;;;;;0,00;351,82;351,82;351,82;0,00;0,00;0,00;0,00;0,00;0,00
;;001;071;92501;62500;2015/000389;2015/010389;EQUIPAMIENTO OFICINA ATENCIÓN AL CIUDADANO LÍNEA MADRID DISTRITO CENTRO;201;CENTRO;12;OTROS BIENES PÚBLICOS DE CARÁCTER SOCIAL;00;ATENCIÓN AL CIUDADANO;;;;;;;0,00;1.931,24;1.931,24;0,00;0,00;1.931,24;1.931,24;1.931,24;0,00;1.931,24
;;001;071;92501;62500;2015/000389;2015/020389;EQUIPAMIENTO OFICINA ATENCIÓN AL CIUDADANO LÍNEA MADRID DISTRITO ARGANZUELA;202;ARGANZUELA;12;OTROS BIENES PÚBLICOS DE CARÁCTER SOCIAL;00;ATENCIÓN AL CIUDADANO;;;;;;;0,00;1.363,09;1.363,09;0,00;0,00;1.363,09;1.363,09;1.363,09;0,00;0,00
;;001;071;92501;62500;2015/000389;2015/030389;EQUIPAMIENTO OFICINA ATENCIÓN AL CIUDADANO LÍNEA MADRID DISTRITO SALAMANCA;204;SALAMANCA;12;OTROS BIENES PÚBLICOS DE CARÁCTER SOCIAL;00;ATENCIÓN AL CIUDADANO;;;;;;;0,00;1.931,24;1.931,24;0,00;0,00;1.931,24;1.931,24;1.931,24;0,00;1.931,24
;;001;071;92501;62500;2015/000389;2015/040389;EQUIPAMIENTO OFICINA ATENCIÓN AL CIUDADANO LÍNEA MADRID DISTRITO CHAMARTÍN;205;CHAMARTIN;12;OTROS BIENES PÚBLICOS DE CARÁCTER SOCIAL;00;ATENCIÓN AL CIUDADANO;;;;;;;0,00;1.363,09;1.363,09;0,00;0,00;1.363,09;1.363,09;1.363,09;0,00;0,00
;;001;071;92501;62500;2015/000389;2015/050389;EQUIPAMIENTO OFICINA ATENCIÓN AL CIUDADANO LÍNEA MADRID DISTRITO CHAMBERÍ;207;CHAMBERI;12;OTROS BIENES PÚBLICOS DE CARÁCTER SOCIAL;00;ATENCIÓN AL CIUDADANO;;;;;;;0,00;1.931,24;1.931,24;0,00;0,00;1.931,24;1.931,24;1.931,24;0,00;1.931,24
;;001;071;92501;62500;2015/000389;2015/060389;EQUIPAMIENTO OFICINA ATENCIÓN AL CIUDADANO LÍNEA MADRID DISTRITO FUENCARRAL;208;FUENCARRAL-EL PARDO;12;OTROS BIENES PÚBLICOS DE CARÁCTER SOCIAL;00;ATENCIÓN AL CIUDADANO;;;;;;;0,00;3.294,33;3.294,33;0,00;0,00;3.294,33;3.294,33;3.294,33;0,00;1.931,24
;;001;071;92501;62500;2015/000389;2015/070389;EQUIPAMIENTO OFICINA ATENCIÓN AL CIUDADANO LÍNEA MADRID DISTRITO MONCLOA;209;MONCLOA-ARAVACA;12;OTROS BIENES PÚBLICOS DE CARÁCTER SOCIAL;00;ATENCIÓN AL CIUDADANO;;;;;;;0,00;1.363,09;1.363,09;0,00;0,00;1.363,09;1.363,09;1.363,09;0,00;0,00
;;001;071;92501;62500;2015/000389;2015/080389;EQUIPAMIENTO OFICINA ATENCIÓN AL CIUDADANO LÍNEA MADRID DISTRITO LATINA;210;LATINA;12;OTROS BIENES PÚBLICOS DE CARÁCTER SOCIAL;00;ATENCIÓN AL CIUDADANO;;;;;;;0,00;3.294,33;3.294,33;0,00;0,00;3.294,33;3.294,33;3.294,33;0,00;1.931,24
;;001;071;92501;62500;2015/000389;2015/090389;EQUIPAMIENTO OFICINA ATENCIÓN AL CIUDADANO LÍNEA MADRID DISTRITO CARABANCHEL;211;CARABANCHEL;12;OTROS BIENES PÚBLICOS DE CARÁCTER SOCIAL;00;ATENCIÓN AL CIUDADANO;;;;;;;0,00;3.294,33;3.294,33;0,00;0,00;3.294,33;3.294,33;3.294,33;0,00;1.931,24
;;001;071;92501;62500;2015/000389;2015/100389;EQUIPAMIENTO OFICINA ATENCIÓN AL CIUDADANO LÍNEA MADRID DISTRITO USERA;212;USERA;12;OTROS BIENES PÚBLICOS DE CARÁCTER SOCIAL;00;ATENCIÓN AL CIUDADANO;;;;;;;0,00;3.294,33;3.294,33;0,00;0,00;3.294,33;3.294,33;3.294,33;0,00;1.931,24
;;001;071;92501;62500;2015/000389;2015/110389;EQUIPAMIENTO OFICINA ATENCIÓN AL CIUDADANO LÍNEA MADRID DISTRITO PUENTE DE VALLECAS;213;PUENTE DE VALLECAS;12;OTROS BIENES PÚBLICOS DE CARÁCTER SOCIAL;00;ATENCIÓN AL CIUDADANO;;;;;;;0,00;7.388,46;7.388,46;0,00;0,00;7.388,46;7.388,46;7.388,46;0,00;7.388,46
;;001;071;92501;62500;2015/000389;2015/120389;EQUIPAMIENTO OFICINA ATENCIÓN AL CIUDADANO LÍNEA MADRID DISTRITO MORATALAZ;214;MORATALAZ;12;OTROS BIENES PÚBLICOS DE CARÁCTER SOCIAL;00;ATENCIÓN AL CIUDADANO;;;;;;;0,00;1.363,09;1.363,09;0,00;0,00;1.363,09;1.363,09;1.363,09;0,00;0,00
;;001;071;92501;62500;2015/000389;2015/130389;EQUIPAMIENTO OFICINA ATENCIÓN AL CIUDADANO LINEA MADRID DISTRITO CIUDAD LINEAL;215;CIUDAD LINEAL;12;OTROS BIENES PÚBLICOS DE CARÁCTER SOCIAL;00;ATENCIÓN AL CIUDADANO;;;;;;;0,00;4.637,57;4.637,57;0,00;0,00;4.637,57;4.637,57;4.637,57;0,00;1.931,24
;;001;071;92501;62500;2015/000389;2015/140389;EQUIPAMIENTO OFICINA ATENCIÓN AL CIUDADANO LÍNEA MADRID DISTRITO HORTALEZA;216;HORTALEZA;12;OTROS BIENES PÚBLICOS DE CARÁCTER SOCIAL;00;ATENCIÓN AL CIUDADANO;;;;;;;0,00;3.946,86;3.946,86;0,00;0,00;3.946,86;3.946,86;3.946,85;0,00;1.931,24
;;001;071;92501;62500;2015/000389;2015/150389;EQUIPAMIENTO OFICINA ATENCIÓN AL CIUDADANO LÍNEA MADRID SANCHINARRO;216;HORTALEZA;12;OTROS BIENES PÚBLICOS DE CARÁCTER SOCIAL;00;ATENCIÓN AL CIUDADANO;;;;;;;0,00;17.217,32;17.217,32;0,00;0,00;17.217,32;17.217,32;17.217,32;0,00;15.854,23
;;001;071;92501;62500;2015/000389;2015/160389;EQUIPAMIENTO OFICINA ATENCIÓN AL CIUDADANO LÍNEA MADRID DISTRITO VILLAVERDE;217;VILLAVERDE;12;OTROS BIENES PÚBLICOS DE CARÁCTER SOCIAL;00;ATENCIÓN AL CIUDADANO;;;;;;;0,00;3.294,33;3.294,33;0,00;0,00;3.294,33;3.294,33;3.294,33;0,00;1.931,24
;;001;071;92501;62500;2015/000389;2015/170389;EQUIPAMIENTO OFICINA ATENCIÓN AL CIUDADANO LÍNEA MADRID DISTRITO SAN BLAS-CANILLEJAS;220;SAN BLAS-CANILLEJAS;12;OTROS BIENES PÚBLICOS DE CARÁCTER SOCIAL;00;ATENCIÓN AL CIUDADANO;;;;;;;0,00;1.931,30;1.931,30;0,00;0,00;1.931,30;1.931,30;1.931,30;0,00;1.931,30
;;001;071;92501;62500;2015/000389;2015/180389;EQUIPAMIENTO OFICINA ATENCIÓN AL CIUDADANO LÍNEA MADRID DISTRITO BARAJAS;221;BARAJAS;12;OTROS BIENES PÚBLICOS DE CARÁCTER SOCIAL;00;ATENCIÓN AL CIUDADANO;;;;;;;0,00;1.808,94;1.808,94;0,00;0,00;1.808,94;1.808,94;1.808,94;0,00;445,86
;;001;085;23100;62301;2015/000440;2015/000440;EQUIPAMIENTO SERVICIOS ADMINISTRATIVOS  EQUIDAD, DERECHOS SOCIALES Y EMPLEO;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0,00;41.000,00;41.000,00;39.440,07;0,00;1.559,93;1.559,93;1.559,93;0,00;1.559,93
;;001;085;23100;62599;2015/000440;2015/000440;EQUIPAMIENTO SERVICIOS ADMINISTRATIVOS  EQUIDAD, DERECHOS SOCIALES Y EMPLEO;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0,00;29.900,00;29.900,00;375,88;0,00;29.524,12;29.524,12;29.524,12;0,00;21.137,00
;;001;085;23100;62901;2015/000116;2015/000116;SEÑALÉTICA NUEVA SEDE ÁREA DE GOBIERNO DE FAMILIA, SERVICIOS SOCIALES Y PARTICIPACIÓN CIUDADANA;202;ARGANZUELA;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;5.000,00;0,00;5.000,00;5.000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;085;23100;63301;2015/000440;2015/000440;EQUIPAMIENTO SERVICIOS ADMINISTRATIVOS  EQUIDAD, DERECHOS SOCIALES Y EMPLEO;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0,00;21.780,00;21.780,00;2.244,12;0,00;19.535,88;19.535,88;19.535,88;0,00;0,00
;;001;085;23100;63500;2015/000117;2015/000117;EQUIPAMIENTO SERVICIOS ADMINISTRATIVOS FAMILIA, SERVICIOS SOCIALES Y PARTICIPACIÓN CIUDADANA;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;75.000,00;-37.000,00;38.000,00;33.112,32;0,00;4.887,68;4.887,68;4.887,68;0,00;484,56
;;001;085;23101;62599;2015/000375;2015/000375;EQUIPAMIENTO CENTRO VICTIMAS VIOLENCIA DE GÉNERO.;215;CIUDAD LINEAL;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;04;ATENCIÓN SOCIAL A LA MUJER;;;;;;;0,00;3.000,00;3.000,00;106,89;0,00;2.893,11;2.893,11;2.893,11;0,00;2.893,11
;;001;085;23102;62500;2015/000118;2015/000118;CENTROS JUVENILES DE LA CIUDAD. MOBILIARIO Y EQUIPOS DE OFICINA;998;VARIOS DISTRITOS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;03;CENTROS JUVENILES;;;;;;;5.000,00;-5.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;085;23102;62599;2015/000381;2015/000381;EQUIPAMIENTO CENTRO APOYO A LA FAMILIA DISTRITO DE USERA (CAF 3);212;USERA;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;03;INFANCIA Y FAMILIA;;;;;;;0,00;3.425,00;3.425,00;9,17;0,00;3.415,83;3.415,83;3.415,83;0,00;3.415,83
;;001;085;23102;62599;2015/000499;2015/000499;EQUIPAMIENTO CENTROS JUVENILES;998;VARIOS DISTRITOS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;03;CENTROS JUVENILES;;;;;;;0,00;3.194,00;3.194,00;3.194,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;085;23102;62599;2015/000499;2015/010499;EQUIPAMIENTO CENTRO JUVENIL DE CHAMBERÍ;207;CHAMBERI;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;03;CENTROS JUVENILES;;;;;;;0,00;63,00;63,00;0,00;0,00;63,00;63,00;63,00;0,00;0,00
;;001;085;23102;62599;2015/000499;2015/020499;EQUIPAMIENTO CENTRO JUVENIL EL PARDO;208;FUENCARRAL-EL PARDO;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;03;CENTROS JUVENILES;;;;;;;0,00;449,00;449,00;0,00;0,00;449,00;449,00;449,00;0,00;0,00
;;001;085;23102;62599;2015/000499;2015/030499;EQUIPAMIENTO CENTRO JUVENIL EL SITIO DE MI RECREO;218;VILLA DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;03;CENTROS JUVENILES;;;;;;;0,00;929,00;929,00;0,00;0,00;929,00;929,00;929,00;0,00;0,00
;;001;085;23102;62599;2015/000499;2015/040499;EQUIPAMIENTO CENTRO JUVENIL DE HONTALBILLA;208;FUENCARRAL-EL PARDO;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;03;CENTROS JUVENILES;;;;;;;0,00;302,00;302,00;0,00;0,00;302,00;302,00;302,00;0,00;0,00
;;001;085;23102;62599;2015/000499;2015/050499;EQUIPAMIENTO CENTRO JUVENIL DE TETUÁN PUNTO JOVEN;206;TETUAN;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;03;CENTROS JUVENILES;;;;;;;0,00;63,00;63,00;0,00;0,00;63,00;63,00;63,00;0,00;0,00
;;001;085;23102;62901;2015/000119;2015/000119;SEÑALIZACIÓN CENTROS JUVENILES DE LA CIUDAD;998;VARIOS DISTRITOS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;03;CENTROS JUVENILES;;;;;;;1.500,00;0,00;1.500,00;1.500,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;085;23106;62599;2015/000125;2015/010125;EQUIPAMIENTO CENTRO ABIERTO PARA PERSONAS SIN HOGAR LA ROSA-CALATRAVA;209;MONCLOA-ARAVACA;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;06;PERSONAS SIN HOGAR;;;;;;;0,00;52.713,33;52.713,33;0,00;0,00;52.713,33;52.713,33;52.713,33;0,00;52.713,33
;;001;085;23106;62599;2015/000125;2015/020125;EQUIPAMIENTO CENTRO DE ACOGIDA SAN ISIDRO;209;MONCLOA-ARAVACA;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;06;PERSONAS SIN HOGAR;;;;;;;0,00;3.077,83;3.077,83;0,00;0,00;3.077,83;3.077,83;3.077,83;0,00;2.824,90
;;001;085;23106;62599;2015/000125;2015/030125;EQUIPAMIENTO PARA LA CENTRAL DEL SAMUR SOCIAL;201;CENTRO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;08;SAMUR - SOCIAL;;;;;;;0,00;1.999,50;1.999,50;0,00;0,00;1.999,50;1.999,50;1.999,50;0,00;1.999,50
